name	cluster
<<<<ci:Holmes-kdp:notice-<<<<owl:Nothing-kdp:have-ci:Violet_ink>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/351">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/348">>	0
<<<<sb:Watson-kdp:turnOff-sb:lamp>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/303">>	0
<<<<cm:Henry-kdp:say-<<<<cm:civilian-kdp:siege-cm:barrack_of_India>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/275">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/256">>	0
<<<<df:Mortimer-kdp:say-df:099>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/071">>	0
<<<<rp:Blessington-kdp:goUp-rp:Upper_floor>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/139">>	0
<<<<sl:Ned_Hunter-kdp:report-<<<<sl:Edith_Baxter-kdp:say-<<<<sl:Fitzroy_Simpson-kdp:propose-sl:Lucrative_story>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/061">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/069">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/104">>	0
<<<<sb:Watson-kdp:getOff-sb:coach>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/150">>	0
<<<<sb:coach-kdp:return-sb:Leatherhead_station>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SpeckledBand/151">>	0
<<<<cm:Morison-kdp:say-<<<<cm:Nancy-kdp:talk-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/196">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/171">>	0
<<<<cm:Barclay-kdp:lead-cm:Royal_Mallows>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/010">>	0
<<<<cm:Nancy-kdp:argue-cm:living_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/081">>	0
<<<<cm:Jane-kdp:hear-<<<<cm:Nancy-kdp:argue-cm:living_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/081">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/080">>	0
<<<<dm:Abe_Slaney-kdp:say-<<<<dm:Elsie-kdp:request-<<<<dm:Abe_Slaney-kdp:leave-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/217">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/216">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/191">>	0
<<<<ci:Windibank-kdp:say-<<<<ci:Holmes-kdp:close-ci:door>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/547">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/541">>	0
<<<<ci:Holmes-kdp:say-<<<<ci:law-kdp:cannotHandle-ci:Windibank>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/549">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/548">>	0
<<<<sl:John_Straker-kdp:work-sl:Jockey_of_Colonel_Ross>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/017">>	0
<<<<sl:John_Straker-kdp:retire-sl:Jockey>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/018">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:mother_of_Sutherland-kdp:goOut-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/119">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/113">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Sutherland-kdp:go-ci:Dance_party>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/133">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/130">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:mother_of_Sutherland-kdp:go-ci:Dance_party>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/133">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/130">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Hardy-kdp:go-ci:Dance_party>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/133">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/130">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Sutherland-kdp:wear-ci:Purple_plush>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/131">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/130">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Sutherland-kdp:meet-ci:Hosmer>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/134">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/130">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Windibank-kdp:go-ci:France>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/132">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/130">>	0
<<<<df:Porter-kdp:say-<<<<df:Brenda-kdp:have-df:Good_mental_condition>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/160">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/158">>	0
<<<<df:Holmes-kdp:goUp-df:Stairs>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/175">>	0
<<<<df:Watson-kdp:goUp-df:Stairs>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/175">>	0
<<<<df:Mortimer-kdp:goUp-df:Stairs>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/175">>	0
<<<<dm:Bookshelf-kdp:exist-dm:three_sides_of_study_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/118">>	0
<<<<sl:John_Straker-kdp:have-sl:debt>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/395">>	0
<<<<sl:Holmes-kdp:infer-<<<<sl:John_Straker-kdp:have-sl:debt>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/395">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/354">>	0
<<<<df:Holmes-kdp:say-<<<<df:Holmes-kdp:hear-df:name_of_the_hotel_Sterndale_stay_at_Plymouth>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/238">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/236">>	0
<<<<df:Roundhay-kdp:come-df:Garden_path>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/243">>	0
<<<<ci:Watson-kdp:say-<<<<ci:signature-kdp:deny-ci:Pledge>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/378">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/377">>	0
<<<<ci:Holmes-kdp:say-<<<<ci:Holmes-kdp:write-ci:Two_letters>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/385">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/381">>	0
<<<<ci:Holmes-kdp:say-<<<<ci:Holmes-kdp:want-ci:389a>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/389">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/381">>	0
<<<<ci:Holmes-kdp:say-<<<<ci:Watson-kdp:write-ci:Two_letters>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/385">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/381">>	0
<<<<ci:Holmes-kdp:say-<<<<owl:Nothing-kdp:send-ci:Letter_2>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/387">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/381">>	0
<<<<ci:Holmes-kdp:say-<<<<owl:Nothing-kdp:notImportant-<<<<ci:signature-kdp:deny-ci:Pledge>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/378">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/382">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/381">>	0
<<<<ci:Holmes-kdp:say-<<<<ci:Holmes-kdp:write-<<<<ci:Holmes-kdp:want-ci:389a>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/389">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/388">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/381">>	0
<<<<ci:Holmes-kdp:say-<<<<owl:Nothing-kdp:notImportant-<<<<ci:Hosmer-kdp:receive-ci:Appeal_of_breach_of_pledge>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/380">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/382">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/381">>	0
<<<<ci:Holmes-kdp:say-<<<<owl:Nothing-kdp:send-ci:Letter_1>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/386">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/381">>	0
<<<<ci:Holmes-kdp:say-ci:384>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/381">>	0
<<<<ci:Holmes-kdp:say-<<<<owl:Nothing-kdp:solve-ci:missing_of_Hosmer>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/383">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/381">>	0
<<<<rp:Elderly_man-kdp:aim-rp:Blessington>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/195">>	0
<<<<rp:Holmes-kdp:guess-<<<<rp:Elderly_man-kdp:aim-rp:Blessington>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/195">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/194">>	0
<<<<ci:Sutherland-kdp:say-<<<<ci:Sutherland-kdp:notKnow-ci:location_of_Hosmer>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/241">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/187">>	0
<<<<ci:Sutherland-kdp:think-<<<<ci:Hosmer-kdp:know-ci:Danger>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/250">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/249">>	0
<<<<ci:Sutherland-kdp:think-<<<<ci:Hosmer-kdp:say-<<<<ci:Sutherland-kdp:believe-ci:Hosmer>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/244">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/252">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/249">>	0
<<<<dm:Cubitt-kdp:follow-dm:promise>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/026">>	0
<<<<dm:Cubitt-kdp:shutUp-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/027">>	0
<<<<cm:Holmes-kdp:think-<<<<cm:Barclay-kdp:notHave-cm:love_relationship>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/165">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/164">>	0
<<<<rp:Percy_Trevelyan-kdp:ask-rp:feelFear>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/084">>	0
<<<<rp:Lanner_Inspector-kdp:greet-rp:Holmes>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/227">>	0
<<<<sl:Ned_Hunter-kdp:report-<<<<sl:Fitzroy_Simpson-kdp:propose-sl:Lucrative_story>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/061">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/SilverBlaze/104">>	0
<<<<df:Mortimer-kdp:say-<<<<df:Mortimer-kdp:remember-<<<<df:something-kdp:exist-df:bush>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/119">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/108">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DevilsFoot/107">>	0
<<<<ci:Sutherland-kdp:exist-ci:parents_of_Sutherland>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/104">>	0
<<<<cm:Barclay-kdp:marry-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/CrookedMan/269a">>	0
<<<<dm:Cubitt-kdp:say-<<<<dm:Elsie-kdp:notSay-dm:Past_of_Elsie>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/018">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/DancingMen/015">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Percy_Trevelyan-kdp:consult-rp:incident>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/029">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/027">>	0
<<<<rp:Percy_Trevelyan-kdp:mustPrepare-rp:Gold_to_hire_the_appearance_of_a_good_coach>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/035">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Percy_Trevelyan-kdp:mustPrepare-rp:Gold_to_hire_the_appearance_of_a_good_coach>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/035">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Percy_Trevelyan-kdp:cannotProvide-rp:Money>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/036">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Percy_Trevelyan-kdp:cannotProvide-rp:Money>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/036">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Percy_Trevelyan-kdp:handOver-rp:Two-thirds_of_earnings>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/053">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Percy_Trevelyan-kdp:handOver-rp:Two-thirds_of_earnings>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/053">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Percy_Trevelyan-kdp:open-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/055">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Percy_Trevelyan-kdp:open-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/055">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Percy_Trevelyan-kdp:do-rp:Medical_examination>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/052">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Percy_Trevelyan-kdp:do-rp:Medical_examination>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/052">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Blessington-kdp:fear-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/086">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Blessington-kdp:fear-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/086">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Blessington-kdp:propose-<<<<rp:Blessington-kdp:invest-rp:Percy_Trevelyan>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/045">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/044">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Blessington-kdp:propose-<<<<rp:Blessington-kdp:invest-rp:Percy_Trevelyan>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/045">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/044">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Percy_Trevelyan-kdp:examine-rp:Elderly_man>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/137">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Percy_Trevelyan-kdp:examine-rp:Elderly_man>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/137">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Young_man-kdp:enter-rp:Examination_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/135">>	0
<<<<rp:Blessington-kdp:stop-rp:Walk_of_the_daily_routine>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/080">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Blessington-kdp:stop-rp:Walk_of_the_daily_routine>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/080">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Blessington-kdp:ask-rp:Man_entered_the_room_of_Blessington>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/142">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Blessington-kdp:ask-rp:Man_entered_the_room_of_Blessington>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/142">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Percy_Trevelyan-kdp:say-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/113">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Percy_Trevelyan-kdp:say-owl:Nothing>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/113">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Blessington-kdp:visit-rp:Room_of_Percy_Trevelyan>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/040">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Blessington-kdp:visit-rp:Room_of_Percy_Trevelyan>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/040">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Blessington-kdp:obtain-rp:House>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/050">>	0
<<<<rp:Blessington-kdp:propose-<<<<rp:Blessington-kdp:obtain-rp:House>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/050">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/044">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Blessington-kdp:propose-<<<<rp:Blessington-kdp:obtain-rp:House>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/050">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/044">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Blessington-kdp:jumpInto-rp:Examination_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/140">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Blessington-kdp:jumpInto-rp:Examination_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/140">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Percy_Trevelyan-kdp:goToGet-rp:Nitrous_acid_aluminum>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/123">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Percy_Trevelyan-kdp:goToGet-rp:Nitrous_acid_aluminum>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/123">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Percy_Trevelyan-kdp:examine-rp:Body_temperature_of_Elderly_man>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/121">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Percy_Trevelyan-kdp:examine-rp:Body_temperature_of_Elderly_man>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/121">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:someone-kdp:enter-rp:Blessington_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/155">>	0
<<<<rp:Footprint-kdp:prove-<<<<rp:someone-kdp:enter-rp:Blessington_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/155">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/154">>	0
<<<<rp:Percy_Trevelyan-kdp:say-<<<<rp:Footprint-kdp:prove-<<<<rp:someone-kdp:enter-rp:Blessington_room>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/155">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/154">>>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/030">>	0
<<<<rp:Blessington-kdp:examine-rp:Account_book>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/067">>	0
<<<<rp:Blessington-kdp:suspect-rp:Percy_Trevelyan>>-rdf:value-"http://kgc.knowledge-graph.jp/data/ResidentPatient/143">>	0
